Device,Part Number,Quantity,Ship Date,Order Type,Product Family
8142AM7,IS61C1024AL-12JLI-TR,1000,7/15/2016,3,SRAM
8146AM1,IS61WV20488BLL-10TLI-TR,1000,7/15/2016,3,SRAM
8146AM1,IS64WV102416BLL-10CTLA3,514,7/15/2016,3,SRAM
8146AM1,IS64WV102416BLL-10CTLA3,480,7/15/2016,3,SRAM
8149AM1,IS61WV25616BLL-10TLI-TR,1000,7/15/2016,3,SRAM
8142AM7,IS61C1024AL-12KLI,1050,7/15/2016,3,SRAM
8157AC4,IS62WV1288DBLL-45TLI,1379,7/15/2016,3,SRAM
8157AC4,IS62WV1288DBLL-45TLI,181,7/15/2016,3,SRAM
8146AM1,IS61WV102416BLL-10MLI,200,7/15/2016,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,1350,7/15/2016,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,2700,7/15/2016,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,135,7/15/2016,3,SRAM
8158AC7,IS62WV5128DBLL-45HLI,20,7/15/2016,5,SRAM
8171AM4,IS62WV5128EBLL-45HLI,20,7/15/2016,5,SRAM
8146AM1,IS61WV102416BLL-10TLI,480,7/15/2016,3,SRAM
8146AM1,IS61WV102416BLL-10TLI,192,7/15/2016,3,SRAM
8149AM3,IS61C25616AL-10TLI-TR,2480,7/15/2016,3,SRAM
8149AM3,IS61C25616AL-10TLI-TR,520,7/15/2016,3,SRAM
A017AT2,IS62WV51216BLL-55TLI,2700,7/18/2016,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,270,7/18/2016,3,SRAM
A017AT2,IS62WV51216BLL-55TLI,135,7/18/2016,3,SRAM
8143AM5,IS62C256AL-45ULI-TR,1000,7/18/2016,3,SRAM
8142AM7,IS61C1024AL-12KLI,162,7/18/2016,3,SRAM
8142AM7,IS61C1024AL-12KLI,6,7/18/2016,3,SRAM
8142AM7,IS61C1024AL-12KLI,315,7/18/2016,3,SRAM
8143AM5,IS62C256AL-45ULI-TR,1000,7/18/2016,3,SRAM
8134AM2,IS61LV5128AL-10TLI,5196,7/18/2016,3,SRAM
8134AM2,IS61LV5128AL-10TLI,2904,7/18/2016,3,SRAM
A017AT2,IS62WV51216BLL-55TLI,7134,7/18/2016,3,SRAM
A017AT2,IS62WV51216BLL-55TLI,966,7/18/2016,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,2700,7/18/2016,3,SRAM
8146AM1,IS61WV20488BLL-10TLI,270,7/18/2016,3,SRAM
8134AM1,IS61LV25616AL-10TL,2958,7/18/2016,3,SRAM
8134AM1,IS61LV25616AL-10TL,1042,7/18/2016,3,SRAM
8143AM6,IS61C256AL-12JLI-TR,1000,7/18/2016,3,SRAM
8143AM5,IS62C256AL-45TLI,234,7/18/2016,3,SRAM
A017AT2,IS62WV51216BLL-55TLI,810,7/18/2016,3,SRAM
A017AT2,IS62WV51216BLL-55TLI,540,7/18/2016,3,SRAM
A015AT2,IS62WV25616BLL-55TLI,2700,7/18/2016,3,SRAM
8130AWL,IS61LV6416-10TL,135,7/18/2016,3,SRAM
8130AWL,IS61LV6416-10TL,135,7/18/2016,3,SRAM
8134AM1,IS61LV25616AL-10TL,1350,7/18/2016,3,SRAM
8134AM1,IS61LV25616AL-10BLI,880,7/18/2016,3,SRAM
A017AT4,IS62WV51216BLL-55BLI-TR,2500,7/18/2016,3,SRAM
N503AY1,IS66WV51216DBLL-70BLI,1440,7/18/2016,3,SRAM
8142AM7,IS62C1024AL-35QLI,20,7/18/2016,5,SRAM
8134AM1,IS61LV25616AL-10TL,1350,7/18/2016,3,SRAM
8132AM2,IS61LV2568L-10TL,1350,7/18/2016,3,SRAM
8146AM1,IS61WV102416BLL-10TLI,960,7/18/2016,3,SRAM
8134AM1,IS61LV25616AL-10TL,270,7/18/2016,3,SRAM
8143AM5,IS62C256AL-45ULI,840,7/18/2016,3,SRAM
8130AWB,IS63LV1024L-XCU19-JP,2282,7/18/2016,3,SRAM
8157AC4,IS62WV1288DBLL-45HLI,468,7/18/2016,3,SRAM
8168AM1,IS62WV51216EBLL-45TLI,5400,7/18/2016,3,SRAM
8142AM4,IS64WV3216BLL-15CTLA3,2406,7/18/2016,3,SRAM
8142AM4,IS64WV3216BLL-15CTLA3,294,7/18/2016,3,SRAM
8157AC4,IS62WV1288DBLL-45HLI,468,7/18/2016,3,SRAM
8142AM4,IS61WV6416BLL-12TLI,1350,7/18/2016,3,SRAM
